MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS
2014,TOYOTA,HIGHLANDER_HYBRID_AWD,SUV_STANDARD,3.5,6,AV6,X,8,8.6,8.3,34,191
2014,TOYOTA,HIGHLANDER_HYBRID_AWD_LE,SUV_STANDARD,3.5,6,AV6,X,7.9,8.6,8.2,34,189
2014,TOYOTA,PRIUS,MID_SIZE,1.8,4,AV,X,4.7,4.9,4.8,59,110
2014,TOYOTA,PRIUS_c,COMPACT,1.5,4,AV,X,4.6,4.9,4.7,60,108
2014,TOYOTA,PRIUS_v,STATION_WAGON_MID_SIZE,1.8,4,AV,X,5.3,5.8,5.5,51,126
2014,TOYOTA,RAV4,SUV_SMALL,2.5,4,AS6,X,10,7.6,8.9,32,205
2014,TOYOTA,RAV4_AWD,SUV_SMALL,2.5,4,AS6,X,10.4,8.1,9.4,30,216
2014,TOYOTA,RAV4_LIMITED_AWD,SUV_SMALL,2.5,4,AS6,X,10.6,8.2,9.5,30,218
2014,TOYOTA,SEQUOIA_4WD,SUV_STANDARD,5.7,8,AS6,X,19,13.9,16.7,17,384
2014,TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,X,12.9,9.4,11.3,25,260
2014,TOYOTA,SIENNA_AWD,MINIVAN,3.5,6,AS6,X,14.2,10.3,12.4,23,285
2014,TOYOTA,TACOMA,PICKUP_TRUCK_SMALL,2.7,4,A4,X,12.2,9.3,10.9,26,251
2014,TOYOTA,TACOMA,PICKUP_TRUCK_SMALL,2.7,4,M5,X,11.3,8.9,10.2,28,235
2014,TOYOTA,TACOMA,PICKUP_TRUCK_SMALL,4,6,M6,X,14.5,11.3,13.1,22,301
2014,TOYOTA,TACOMA_4WD,PICKUP_TRUCK_SMALL,2.7,4,A4,X,13.1,10.5,11.9,24,274
2014,TOYOTA,TACOMA_4WD,PICKUP_TRUCK_SMALL,2.7,4,M5,X,12.8,10.6,11.8,24,271
2014,TOYOTA,TACOMA_4WD,PICKUP_TRUCK_SMALL,4,6,A5,X,14.7,11.5,13.3,21,306
2014,TOYOTA,TACOMA_4WD,PICKUP_TRUCK_SMALL,4,6,M6,X,15.3,12.3,14,20,322
2014,TOYOTA,TUNDRA,PICKUP_TRUCK_STANDARD,4,6,AS5,X,14.8,11.8,13.5,21,310
2014,TOYOTA,TUNDRA,PICKUP_TRUCK_STANDARD,4.6,8,AS6,X,15.9,12.3,14.3,20,329
2014,TOYOTA,TUNDRA,PICKUP_TRUCK_STANDARD,5.7,8,AS6,X,17.6,12.9,15.5,18,356
2014,TOYOTA,TUNDRA_4WD,PICKUP_TRUCK_STANDARD,4.6,8,AS6,X,16.9,12.8,15.1,19,347
2014,TOYOTA,TUNDRA_4WD,PICKUP_TRUCK_STANDARD,5.7,8,AS6,X,18.1,13.9,16.2,17,373
2014,TOYOTA,VENZA,SUV_SMALL,2.7,4,AS6,X,11.4,8.2,10,28,230
2014,TOYOTA,VENZA,SUV_SMALL,3.5,6,AS6,X,12.6,9.1,11,26,253
2014,TOYOTA,VENZA_4WD,SUV_SMALL,2.7,4,AS6,X,11.6,8.5,10.2,28,235
2014,TOYOTA,VENZA_4WD,SUV_SMALL,3.5,6,AS6,X,12.9,9.4,11.3,25,260
2014,TOYOTA,YARIS,COMPACT,1.5,4,A4,X,7.9,6.6,7.3,39,168
2014,TOYOTA,YARIS,COMPACT,1.5,4,M5,X,7.8,6.3,7.1,40,163
2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,A6,X,9.5,7.2,8.5,33,196
2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.9,7.2,8.7,32,200
2014,VOLKSWAGEN,BEETLE,COMPACT,2,4,A6,Z,10.3,7.7,9.1,31,209
2014,VOLKSWAGEN,BEETLE,COMPACT,2,4,M6,Z,10.8,7.6,9.4,30,216
2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,A6,X,10.9,8.4,9.8,29,225
2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,M5,X,11.2,7.7,9.6,29,221
2014,VOLKSWAGEN,BEETLE_CONVERTIBLE,SUBCOMPACT,1.8,4,A6,X,9.8,7.3,8.7,32,200
2014,VOLKSWAGEN,BEETLE_CONVERTIBLE,SUBCOMPACT,2,4,A6,Z,10.3,8.1,9.3,30,214
2014,VOLKSWAGEN,BEETLE_CONVERTIBLE,SUBCOMPACT,2,4,M6,Z,10.8,7.6,9.4,30,216
2014,VOLKSWAGEN,BEETLE_CONVERTIBLE,SUBCOMPACT,2.5,5,A6,X,11.2,8.7,10.1,28,232
2014,VOLKSWAGEN,BEETLE_TDI_CLEAN_DIESEL,COMPACT,2,4,A6,D,8.2,6.1,7.3,39,197
2014,VOLKSWAGEN,BEETLE_TDI_CLEAN_DIESEL,COMPACT,2,4,M6,D,8.5,5.8,7.3,39,197
2014,VOLKSWAGEN,CC,COMPACT,2,4,A6,Z,11.1,7.9,9.7,29,223
2014,VOLKSWAGEN,CC,COMPACT,2,4,M6,Z,11.6,7.7,9.8,29,225
2014,VOLKSWAGEN,CC_4MOTION,COMPACT,3.6,6,A6,Z,14.3,9.8,12.3,23,283
2014,VOLKSWAGEN,EOS,SUBCOMPACT,2,4,A6,Z,10.9,8,9.6,29,221
2014,VOLKSWAGEN,GOLF_WAGON,STATION_WAGON_SMALL,2.5,5,A6,X,11,7.7,9.5,30,218
2014,VOLKSWAGEN,GOLF_WAGON,STATION_WAGON_SMALL,2.5,5,M5,X,11.2,7.3,9.4,30,216
2014,VOLKSWAGEN,GOLF_WAGON_TDI_CLEAN_DIESEL,STATION_WAGON_SMALL,2,4,A6,D,8.2,6,7.2,39,194
2014,VOLKSWAGEN,GOLF_WAGON_TDI_CLEAN_DIESEL,STATION_WAGON_SMALL,2,4,M6,D,7.9,5.6,6.9,41,186
2014,VOLKSWAGEN,JETTA,COMPACT,1.8,4,A6,X,9.5,6.7,8.2,34,189
2014,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,9.4,6.7,8.2,34,189
2014,VOLKSWAGEN,JETTA,COMPACT,2,4,A6,X,10.6,8,9.4,30,216
2014,VOLKSWAGEN,JETTA,COMPACT,2,4,M5,X,10.4,7.2,9,31,207
2014,VOLKSWAGEN,JETTA_GLI,COMPACT,2,4,A6,Z,10.2,7.5,9,31,207
2014,VOLKSWAGEN,JETTA_GLI,COMPACT,2,4,M6,Z,10.6,7.4,9.2,31,212
2014,VOLKSWAGEN,JETTA_TDI_CLEAN_DIESEL,COMPACT,2,4,A6,D,7.9,5.7,6.9,41,186
2014,VOLKSWAGEN,JETTA_TDI_CLEAN_DIESEL,COMPACT,2,4,M6,D,7.9,5.6,6.9,41,186
2014,VOLKSWAGEN,JETTA_TURBO_HYBRID,COMPACT,1.4,4,AM7,Z,5.6,5.2,5.4,52,124
2014,VOLKSWAGEN,PASSAT,MID_SIZE,1.8,4,A6,X,9.9,6.9,8.6,33,198
2014,VOLKSWAGEN,PASSAT,MID_SIZE,1.8,4,M5,X,10,6.9,8.6,33,198
2014,VOLKSWAGEN,PASSAT,MID_SIZE,2.5,5,A6,X,11,8,9.7,29,223
2014,VOLKSWAGEN,PASSAT,MID_SIZE,2.5,5,M5,X,11.4,7.8,9.8,29,225
2014,VOLKSWAGEN,PASSAT,MID_SIZE,3.6,6,A6,Z,12.4,8.8,10.8,26,248
2014,VOLKSWAGEN,PASSAT_TDI_CLEAN_DIESEL,MID_SIZE,2,4,A6,D,8.1,5.9,7.1,40,192
2014,VOLKSWAGEN,PASSAT_TDI_CLEAN_DIESEL,MID_SIZE,2,4,M6,D,8,5.4,6.8,42,184
2014,VOLKSWAGEN,ROUTAN,MINIVAN,3.6,6,A6,X,14.2,9.5,12.1,23,278
2014,VOLKSWAGEN,TIGUAN,SUV_SMALL,2,4,A6,Z,11.7,9.5,10.7,26,246
2014,VOLKSWAGEN,TIGUAN,SUV_SMALL,2,4,M6,Z,13.6,9.2,11.6,24,267
2014,VOLKSWAGEN,TIGUAN_4MOTION,SUV_SMALL,2,4,A6,Z,11.7,9.4,10.7,26,246
2014,VOLKSWAGEN,TOUAREG,SUV_STANDARD,3.6,6,AS8,Z,13.8,10.3,12.2,23,281
2014,VOLKSWAGEN,TOUAREG_TDI_CLEAN_DIESEL,SUV_STANDARD,3,6,AS8,D,12.3,8,10.4,27,281
2014,VOLVO,S60,COMPACT,2.5,5,AS6,X,11.3,7.8,9.7,29,223
2014,VOLVO,S60_AWD,COMPACT,2.5,5,AS6,X,11.6,8.3,10.1,28,232
2014,VOLVO,S60_AWD,COMPACT,3,6,AS6,X,13.2,9.5,11.5,25,264
2014,VOLVO,S80,MID_SIZE,3.2,6,AS6,X,11.9,8.1,10.2,28,235
2014,VOLVO,S80_AWD,MID_SIZE,3,6,AS6,X,13.2,9.5,11.5,25,264
2014,VOLVO,XC60,SUV_SMALL,3.2,6,AS6,X,13,8.9,11.2,25,258
2014,VOLVO,XC60_AWD,SUV_SMALL,3,6,AS6,X,13.4,9.8,11.8,24,271
2014,VOLVO,XC60_AWD,SUV_SMALL,3.2,6,AS6,X,13.2,9.5,11.5,25,264
2014,VOLVO,XC70_AWD,SUV_SMALL,3,6,AS6,X,13.4,9.8,11.8,24,271
2014,VOLVO,XC70_AWD,SUV_SMALL,3.2,6,AS6,X,12.9,9.3,11.3,25,260
2014,VOLVO,XC90_AWD,SUV_STANDARD,3.2,6,AS6,X,14.9,10.2,12.8,22,294
